Equipment,Order_ID,Step,Estimated_Time,Real_Time,Result,Type,Technician,Month
Equipment_6,Order_6_204,Functional Test,27,26.83,Pass,Motion Sensor,Danielle,July
Equipment_6,Order_6_204,Packaging,19,19.35,Pass,Motion Sensor,Amy,July
Equipment_6,Order_6_204,Electrical Test,28,34.21,Fail,Motion Sensor,Kristin,July
Equipment_6,Order_6_204,Calibration,5,6.36,Pass,Motion Sensor,Rachel,July
Equipment_6,Order_6_204,Component Placement,26,27.2,Pass,Motion Sensor,Amanda,July
Equipment_6,Order_6_204,Lacquering,20,19.85,Fail,Motion Sensor,Jennifer,July
Equipment_6,Order_6_204,Final Acceptance Test,6,7.28,Pass,Motion Sensor,Michelle,July
Equipment_6,Order_6_204,Preparation,17,20.15,Fail,Motion Sensor,Maria,July
Equipment_6,Order_6_205,Electrical Test,19,24.32,Pass,Motion Sensor,Natalie,August
Equipment_6,Order_6_205,Calibration,13,11.85,Pass,Motion Sensor,Daniel,August
Equipment_6,Order_6_205,Functional Test,15,17.12,Pass,Motion Sensor,Theresa,August
Equipment_6,Order_6_205,Component Placement,12,15.53,Pass,Motion Sensor,William,August
Equipment_6,Order_6_205,General Soldering,11,12.16,Pass,Motion Sensor,Emily,August
Equipment_6,Order_6_205,Lacquering,29,37.17,Pass,Motion Sensor,William,August
Equipment_6,Order_6_205,Packaging,28,33.45,Pass,Motion Sensor,Alexandra,August
Equipment_6,Order_6_205,Preparation,27,23.34,Pass,Motion Sensor,Martin,August
Equipment_6,Order_6_206,Preparation,18,20.17,Pass,Motion Sensor,Mark,September
Equipment_6,Order_6_206,Functional Test,17,18.38,Pass,Motion Sensor,Christian,September
Equipment_6,Order_6_206,Packaging,6,5.84,Pass,Motion Sensor,Gary,September
Equipment_6,Order_6_206,Lacquering,7,6.66,Pass,Motion Sensor,Scott,September
Equipment_6,Order_6_206,Component Placement,16,20.32,Pass,Motion Sensor,Timothy,September
Equipment_6,Order_6_207,Preparation,18,17.29,Pass,Motion Sensor,Nicole,October
Equipment_6,Order_6_207,Functional Test,7,7.41,Pass,Motion Sensor,Alyssa,October
Equipment_6,Order_6_207,Packaging,6,4.92,Pass,Motion Sensor,Beth,October
Equipment_6,Order_6_207,Calibration,13,14.26,Pass,Motion Sensor,Teresa,October
Equipment_6,Order_6_207,Electrical Test,10,12.08,Pass,Motion Sensor,Christina,October
Equipment_6,Order_6_207,Lacquering,27,28.98,Pass,Motion Sensor,Stephanie,October
Equipment_6,Order_6_208,Preparation,21,21.27,Pass,Motion Sensor,Janet,November
Equipment_6,Order_6_208,Lacquering,20,23.57,Pass,Motion Sensor,Michael,November
Equipment_6,Order_6_208,Packaging,10,8.43,Fail,Motion Sensor,Richard,November
Equipment_6,Order_6_208,Calibration,13,15.49,Pass,Motion Sensor,Amanda,November
Equipment_6,Order_6_208,Final Acceptance Test,24,29.96,Pass,Motion Sensor,Lindsey,November
Equipment_6,Order_6_208,General Soldering,14,11.41,Pass,Motion Sensor,Doris,November
Equipment_6,Order_6_209,Final Acceptance Test,18,17.8,Pass,Motion Sensor,Dennis,December
Equipment_6,Order_6_209,Component Placement,19,21.14,Pass,Motion Sensor,Amber,December
Equipment_6,Order_6_209,Packaging,16,16.83,Pass,Motion Sensor,Edward,December
Equipment_6,Order_6_209,General Soldering,10,9.96,Pass,Motion Sensor,Alejandro,December
Equipment_6,Order_6_209,Calibration,15,13.78,Pass,Motion Sensor,Christian,December
Equipment_6,Order_6_209,Functional Test,10,9.27,Pass,Motion Sensor,Brenda,December
Equipment_6,Order_6_209,Preparation,12,12.46,Pass,Motion Sensor,Brandy,December
Equipment_6,Order_6_209,Lacquering,9,8.49,Pass,Motion Sensor,Timothy,December
Equipment_6,Order_6_210,General Soldering,15,14.75,Pass,Motion Sensor,Tonya,January
Equipment_6,Order_6_210,Calibration,17,13.82,Pass,Motion Sensor,Jessica,January
Equipment_6,Order_6_210,Packaging,26,23.63,Pass,Motion Sensor,Shane,January
Equipment_6,Order_6_210,Preparation,9,9.98,Pass,Motion Sensor,Joshua,January
Equipment_6,Order_6_210,Functional Test,28,26.17,Pass,Motion Sensor,Erin,January
Equipment_6,Order_6_210,Electrical Test,22,23.47,Pass,Motion Sensor,Vanessa,January
Equipment_6,Order_6_210,Lacquering,12,14.14,Pass,Motion Sensor,Tyler,January
Equipment_6,Order_6_210,Component Placement,25,28.98,Pass,Motion Sensor,April,January
Equipment_6,Order_6_210,Final Acceptance Test,24,25.98,Pass,Motion Sensor,Marie,January
Equipment_6,Order_6_211,Functional Test,18,15.8,Pass,Motion Sensor,Daniel,February
Equipment_6,Order_6_211,Electrical Test,24,26.22,Pass,Motion Sensor,David,February
Equipment_6,Order_6_211,General Soldering,27,32.05,Pass,Motion Sensor,Elijah,February
Equipment_6,Order_6_211,Lacquering,5,5.75,Pass,Motion Sensor,Ryan,February
Equipment_6,Order_6_211,Calibration,16,17.8,Pass,Motion Sensor,Shane,February
Equipment_6,Order_6_212,General Soldering,14,12.25,Pass,Motion Sensor,Daniel,March
Equipment_6,Order_6_212,Electrical Test,29,34.08,Pass,Motion Sensor,Ashley,March
Equipment_6,Order_6_212,Final Acceptance Test,17,13.73,Pass,Motion Sensor,Samuel,March
Equipment_6,Order_6_212,Component Placement,16,16.69,Pass,Motion Sensor,Ashley,March
Equipment_6,Order_6_212,Preparation,5,4.92,Pass,Motion Sensor,Eric,March
Equipment_6,Order_6_212,Lacquering,15,14.6,Pass,Motion Sensor,Sarah,March
Equipment_6,Order_6_212,Functional Test,19,21.2,Pass,Motion Sensor,Linda,March
Equipment_6,Order_6_212,Packaging,22,25.38,Pass,Motion Sensor,Jacob,March
Equipment_6,Order_6_213,Calibration,21,19.61,Pass,Motion Sensor,Larry,April
Equipment_6,Order_6_213,Electrical Test,18,14.84,Pass,Motion Sensor,Russell,April
Equipment_6,Order_6_213,Functional Test,12,14.73,Pass,Motion Sensor,Christine,April
Equipment_6,Order_6_213,Packaging,29,33.91,Pass,Motion Sensor,David,April
Equipment_6,Order_6_213,Final Acceptance Test,22,26.93,Pass,Motion Sensor,Kirk,April
Equipment_6,Order_6_213,General Soldering,9,7.76,Pass,Motion Sensor,Andrew,April
Equipment_6,Order_6_213,Preparation,13,11.19,Pass,Motion Sensor,Tammy,April
Equipment_6,Order_6_214,Calibration,26,23.76,Pass,Motion Sensor,Donald,May
Equipment_6,Order_6_214,Electrical Test,12,15.28,Pass,Motion Sensor,Patrick,May
Equipment_6,Order_6_214,Functional Test,14,13.03,Pass,Motion Sensor,Samantha,May
Equipment_6,Order_6_214,General Soldering,15,14.84,Fail,Motion Sensor,Michael,May
Equipment_6,Order_6_214,Lacquering,16,16.58,Pass,Motion Sensor,Kyle,May
Equipment_6,Order_6_214,Preparation,22,21.16,Pass,Motion Sensor,Rick,May
Equipment_6,Order_6_214,Packaging,26,25.56,Pass,Motion Sensor,Michelle,May
Equipment_6,Order_6_214,Component Placement,19,21.18,Pass,Motion Sensor,Gary,May
Equipment_6,Order_6_214,Final Acceptance Test,25,30.63,Pass,Motion Sensor,Harry,May
Equipment_6,Order_6_215,Electrical Test,22,22.0,Pass,Motion Sensor,Maureen,June
Equipment_6,Order_6_215,Packaging,20,21.18,Pass,Motion Sensor,Derrick,June
Equipment_6,Order_6_215,Functional Test,17,14.86,Fail,Motion Sensor,Brady,June
Equipment_6,Order_6_215,Component Placement,6,5.02,Pass,Motion Sensor,Manuel,June
Equipment_6,Order_6_215,Lacquering,18,21.39,Pass,Motion Sensor,Jeremy,June
Equipment_6,Order_6_215,Final Acceptance Test,15,13.09,Pass,Motion Sensor,Robert,June
Equipment_6,Order_6_215,General Soldering,13,14.86,Pass,Motion Sensor,Jimmy,June
Equipment_6,Order_6_215,Preparation,23,23.86,Pass,Motion Sensor,Misty,June
Equipment_6,Order_6_215,Calibration,23,18.74,Pass,Motion Sensor,James,June
Equipment_6,Order_6_216,Final Acceptance Test,19,15.87,Pass,Motion Sensor,Shannon,July
Equipment_6,Order_6_216,Packaging,8,7.03,Pass,Motion Sensor,Michael,July
Equipment_6,Order_6_216,Electrical Test,29,31.76,Pass,Motion Sensor,Shari,July
Equipment_6,Order_6_216,Functional Test,26,29.77,Pass,Motion Sensor,Michael,July
Equipment_6,Order_6_216,Calibration,21,19.99,Pass,Motion Sensor,Spencer,July
Equipment_6,Order_6_216,Component Placement,17,20.86,Pass,Motion Sensor,Carrie,July
Equipment_6,Order_6_217,Lacquering,11,11.51,Pass,Motion Sensor,James,August
Equipment_6,Order_6_217,Component Placement,27,34.45,Pass,Motion Sensor,Stephanie,August
Equipment_6,Order_6_217,Functional Test,12,12.18,Fail,Motion Sensor,Peter,August
Equipment_6,Order_6_217,Final Acceptance Test,14,12.77,Pass,Motion Sensor,Thomas,August
Equipment_6,Order_6_217,Calibration,23,27.83,Pass,Motion Sensor,Jacqueline,August
Equipment_6,Order_6_217,Packaging,27,22.08,Pass,Motion Sensor,Bonnie,August
Equipment_6,Order_6_217,Preparation,24,24.32,Pass,Motion Sensor,Ronald,August
Equipment_6,Order_6_217,Electrical Test,19,17.67,Pass,Motion Sensor,Melinda,August
Equipment_6,Order_6_217,General Soldering,14,14.49,Pass,Motion Sensor,Nicholas,August
Equipment_6,Order_6_218,Preparation,14,17.91,Pass,Motion Sensor,Kurt,September
Equipment_6,Order_6_218,Lacquering,7,8.48,Pass,Motion Sensor,Robert,September
Equipment_6,Order_6_218,Component Placement,18,14.46,Pass,Motion Sensor,Nicole,September
Equipment_6,Order_6_218,Final Acceptance Test,30,29.11,Pass,Motion Sensor,Kaitlyn,September
Equipment_6,Order_6_218,Packaging,10,10.37,Pass,Motion Sensor,Mary,September
Equipment_6,Order_6_218,Calibration,18,20.29,Pass,Motion Sensor,Christopher,September
Equipment_6,Order_6_219,Preparation,14,15.96,Pass,Motion Sensor,Lisa,October
Equipment_6,Order_6_219,Final Acceptance Test,17,18.65,Pass,Motion Sensor,Barbara,October
Equipment_6,Order_6_219,Electrical Test,21,23.03,Pass,Motion Sensor,Renee,October
Equipment_6,Order_6_219,Calibration,26,22.71,Pass,Motion Sensor,Gregory,October
Equipment_6,Order_6_219,Packaging,22,26.44,Pass,Motion Sensor,David,October
Equipment_6,Order_6_219,General Soldering,20,23.17,Pass,Motion Sensor,Paul,October
Equipment_6,Order_6_219,Functional Test,15,17.46,Pass,Motion Sensor,Cheryl,October
Equipment_6,Order_6_219,Lacquering,12,10.12,Pass,Motion Sensor,Mary,October
Equipment_6,Order_6_219,Component Placement,12,14.57,Pass,Motion Sensor,Amy,October
Equipment_6,Order_6_220,Final Acceptance Test,7,6.27,Pass,Motion Sensor,Lisa,November
Equipment_6,Order_6_220,Calibration,15,17.75,Fail,Motion Sensor,Michelle,November
Equipment_6,Order_6_220,Component Placement,18,21.19,Pass,Motion Sensor,Stephanie,November
Equipment_6,Order_6_220,Lacquering,22,27.43,Pass,Motion Sensor,Connie,November
Equipment_6,Order_6_220,Packaging,6,4.87,Pass,Motion Sensor,Carrie,November
Equipment_6,Order_6_220,Functional Test,8,9.21,Fail,Motion Sensor,Barbara,November
Equipment_6,Order_6_220,Electrical Test,10,8.31,Fail,Motion Sensor,Kelly,November
Equipment_6,Order_6_220,General Soldering,9,7.25,Pass,Motion Sensor,Carrie,November
Equipment_6,Order_6_220,Preparation,20,19.03,Pass,Motion Sensor,Rodney,November
Equipment_6,Order_6_221,Calibration,14,12.63,Fail,Motion Sensor,Lisa,December
Equipment_6,Order_6_221,Packaging,21,19.29,Pass,Motion Sensor,Joseph,December
Equipment_6,Order_6_221,Final Acceptance Test,14,13.6,Pass,Motion Sensor,Julie,December
Equipment_6,Order_6_221,Electrical Test,13,14.46,Fail,Motion Sensor,Kimberly,December
Equipment_6,Order_6_221,Preparation,25,23.9,Pass,Motion Sensor,Daniel,December
Equipment_6,Order_6_221,General Soldering,23,18.97,Pass,Motion Sensor,Timothy,December
Equipment_6,Order_6_221,Lacquering,25,21.03,Pass,Motion Sensor,Sarah,December
Equipment_6,Order_6_221,Functional Test,7,7.04,Pass,Motion Sensor,Julie,December
Equipment_6,Order_6_222,Functional Test,13,14.27,Pass,Motion Sensor,Jorge,January
Equipment_6,Order_6_222,Calibration,27,27.44,Pass,Motion Sensor,Wendy,January
Equipment_6,Order_6_222,Preparation,22,22.91,Fail,Motion Sensor,Nicholas,January
Equipment_6,Order_6_222,Packaging,20,19.43,Pass,Motion Sensor,Daniel,January
Equipment_6,Order_6_222,Component Placement,30,38.94,Pass,Motion Sensor,Jermaine,January
Equipment_6,Order_6_222,Lacquering,19,21.06,Pass,Motion Sensor,Lucas,January
Equipment_6,Order_6_222,Electrical Test,10,10.51,Pass,Motion Sensor,Emily,January
Equipment_6,Order_6_223,Functional Test,14,16.69,Pass,Motion Sensor,Aaron,February
Equipment_6,Order_6_223,Electrical Test,23,19.04,Pass,Motion Sensor,John,February
Equipment_6,Order_6_223,Calibration,30,25.05,Pass,Motion Sensor,Kathy,February
Equipment_6,Order_6_223,General Soldering,15,15.55,Pass,Motion Sensor,Aaron,February
Equipment_6,Order_6_223,Preparation,27,23.15,Pass,Motion Sensor,Erica,February
Equipment_6,Order_6_224,Electrical Test,6,6.7,Fail,Motion Sensor,Brian,March
Equipment_6,Order_6_224,Calibration,24,30.43,Pass,Motion Sensor,Sean,March
Equipment_6,Order_6_224,Final Acceptance Test,7,7.66,Pass,Motion Sensor,Gina,March
Equipment_6,Order_6_224,General Soldering,7,5.9,Pass,Motion Sensor,Kaitlyn,March
Equipment_6,Order_6_224,Preparation,12,12.89,Pass,Motion Sensor,Kyle,March
Equipment_6,Order_6_224,Packaging,24,25.1,Pass,Motion Sensor,Sherry,March
Equipment_6,Order_6_224,Lacquering,11,12.96,Fail,Motion Sensor,Jennifer,March
Equipment_6,Order_6_225,Preparation,15,13.99,Pass,Motion Sensor,James,April
Equipment_6,Order_6_225,Packaging,5,6.05,Pass,Motion Sensor,Joseph,April
Equipment_6,Order_6_225,General Soldering,18,16.0,Pass,Motion Sensor,Nicholas,April
Equipment_6,Order_6_225,Component Placement,9,8.76,Pass,Motion Sensor,Katherine,April
Equipment_6,Order_6_225,Lacquering,13,16.15,Pass,Motion Sensor,Taylor,April
Equipment_6,Order_6_225,Calibration,13,11.02,Pass,Motion Sensor,Kyle,April
Equipment_6,Order_6_226,Preparation,13,16.12,Pass,Motion Sensor,Brian,May
Equipment_6,Order_6_226,Functional Test,28,22.87,Pass,Motion Sensor,Jason,May
Equipment_6,Order_6_226,Final Acceptance Test,7,6.88,Pass,Motion Sensor,Kevin,May
Equipment_6,Order_6_226,Lacquering,24,20.19,Pass,Motion Sensor,Victoria,May
Equipment_6,Order_6_226,General Soldering,24,28.66,Pass,Motion Sensor,Brad,May
Equipment_6,Order_6_226,Component Placement,5,5.09,Pass,Motion Sensor,Rebecca,May
Equipment_6,Order_6_226,Calibration,7,6.15,Fail,Motion Sensor,April,May
Equipment_6,Order_6_226,Electrical Test,17,21.56,Pass,Motion Sensor,Steven,May
Equipment_6,Order_6_226,Packaging,22,19.13,Pass,Motion Sensor,Jennifer,May
Equipment_6,Order_6_227,Component Placement,9,9.12,Pass,Motion Sensor,Steven,June
Equipment_6,Order_6_227,Final Acceptance Test,18,15.07,Pass,Motion Sensor,Mason,June
Equipment_6,Order_6_227,Packaging,8,8.34,Pass,Motion Sensor,Melissa,June
Equipment_6,Order_6_227,Calibration,26,24.54,Pass,Motion Sensor,Daniel,June
Equipment_6,Order_6_227,Electrical Test,13,13.25,Pass,Motion Sensor,Ruben,June
Equipment_6,Order_6_227,Lacquering,11,10.85,Pass,Motion Sensor,April,June
Equipment_6,Order_6_227,General Soldering,10,8.61,Pass,Motion Sensor,Michael,June
Equipment_6,Order_6_227,Preparation,12,13.34,Pass,Motion Sensor,Amy,June
Equipment_6,Order_6_228,Lacquering,7,6.57,Fail,Motion Sensor,Renee,July
Equipment_6,Order_6_228,Functional Test,28,31.6,Fail,Motion Sensor,Matthew,July
Equipment_6,Order_6_228,Packaging,6,5.83,Pass,Motion Sensor,Susan,July
Equipment_6,Order_6_228,Electrical Test,24,19.9,Pass,Motion Sensor,Patricia,July
Equipment_6,Order_6_228,General Soldering,7,8.75,Pass,Motion Sensor,John,July
Equipment_6,Order_6_228,Final Acceptance Test,8,8.0,Fail,Motion Sensor,Christina,July
Equipment_6,Order_6_228,Preparation,10,12.71,Pass,Motion Sensor,Leah,July
Equipment_6,Order_6_228,Component Placement,24,25.65,Fail,Motion Sensor,Kenneth,July
Equipment_6,Order_6_229,Lacquering,12,9.83,Pass,Motion Sensor,Jessica,August
Equipment_6,Order_6_229,General Soldering,10,10.55,Pass,Motion Sensor,Rachel,August
Equipment_6,Order_6_229,Functional Test,20,19.05,Pass,Motion Sensor,Blake,August
Equipment_6,Order_6_229,Packaging,22,26.42,Pass,Motion Sensor,Patrick,August
Equipment_6,Order_6_229,Calibration,24,21.65,Pass,Motion Sensor,John,August
Equipment_6,Order_6_229,Electrical Test,15,12.72,Pass,Motion Sensor,Veronica,August
Equipment_6,Order_6_230,Lacquering,23,22.73,Pass,Motion Sensor,Jamie,September
Equipment_6,Order_6_230,General Soldering,20,17.78,Pass,Motion Sensor,Anthony,September
Equipment_6,Order_6_230,Electrical Test,24,23.75,Pass,Motion Sensor,Marie,September
Equipment_6,Order_6_230,Packaging,17,16.88,Pass,Motion Sensor,Christopher,September
Equipment_6,Order_6_230,Component Placement,16,14.85,Pass,Motion Sensor,Heather,September
Equipment_6,Order_6_230,Preparation,25,24.45,Pass,Motion Sensor,Jamie,September
Equipment_6,Order_6_231,Final Acceptance Test,21,18.8,Pass,Motion Sensor,Steven,October
Equipment_6,Order_6_231,Lacquering,16,19.22,Pass,Motion Sensor,Michael,October
Equipment_6,Order_6_231,General Soldering,23,29.6,Pass,Motion Sensor,Craig,October
Equipment_6,Order_6_231,Electrical Test,24,20.22,Pass,Motion Sensor,Christopher,October
Equipment_6,Order_6_231,Packaging,10,8.26,Pass,Motion Sensor,Mark,October
Equipment_6,Order_6_231,Functional Test,30,25.71,Pass,Motion Sensor,Oscar,October
Equipment_6,Order_6_231,Calibration,22,24.53,Pass,Motion Sensor,David,October
Equipment_6,Order_6_231,Preparation,22,21.09,Pass,Motion Sensor,Andre,October
Equipment_6,Order_6_232,General Soldering,18,16.48,Pass,Motion Sensor,Morgan,November
Equipment_6,Order_6_232,Functional Test,13,13.93,Pass,Motion Sensor,Haley,November
Equipment_6,Order_6_232,Packaging,8,10.05,Pass,Motion Sensor,Amanda,November
Equipment_6,Order_6_232,Calibration,13,13.7,Pass,Motion Sensor,Dustin,November
Equipment_6,Order_6_232,Lacquering,27,23.24,Pass,Motion Sensor,Kelly,November
Equipment_6,Order_6_232,Preparation,20,22.22,Pass,Motion Sensor,Jason,November
Equipment_6,Order_6_232,Electrical Test,14,13.65,Pass,Motion Sensor,Jessica,November
Equipment_6,Order_6_232,Component Placement,29,35.35,Pass,Motion Sensor,Javier,November
Equipment_6,Order_6_232,Final Acceptance Test,30,37.29,Pass,Motion Sensor,Daniel,November
Equipment_6,Order_6_233,Preparation,5,5.27,Pass,Motion Sensor,Christina,December
Equipment_6,Order_6_233,General Soldering,7,7.01,Pass,Motion Sensor,David,December
Equipment_6,Order_6_233,Final Acceptance Test,11,8.86,Fail,Motion Sensor,Linda,December
Equipment_6,Order_6_233,Component Placement,29,25.08,Pass,Motion Sensor,Leslie,December
Equipment_6,Order_6_233,Packaging,5,4.53,Pass,Motion Sensor,Amanda,December
Equipment_6,Order_6_233,Lacquering,12,10.49,Fail,Motion Sensor,Jacob,December
Equipment_6,Order_6_233,Electrical Test,20,17.04,Pass,Motion Sensor,Jaclyn,December
Equipment_6,Order_6_234,Final Acceptance Test,11,12.71,Pass,Motion Sensor,George,January
Equipment_6,Order_6_234,Packaging,13,16.65,Fail,Motion Sensor,Logan,January
Equipment_6,Order_6_234,Component Placement,28,24.67,Pass,Motion Sensor,Angela,January
Equipment_6,Order_6_234,Lacquering,17,21.11,Pass,Motion Sensor,Daniel,January
Equipment_6,Order_6_234,Functional Test,30,25.71,Pass,Motion Sensor,Melvin,January
Equipment_6,Order_6_234,Calibration,22,21.15,Pass,Motion Sensor,Krystal,January
Equipment_6,Order_6_234,Electrical Test,17,16.07,Fail,Motion Sensor,Kenneth,January
Equipment_6,Order_6_234,General Soldering,16,14.77,Pass,Motion Sensor,Katherine,January
Equipment_6,Order_6_234,Preparation,16,13.73,Pass,Motion Sensor,Lisa,January
Equipment_6,Order_6_235,Lacquering,14,14.34,Pass,Motion Sensor,Eric,February
Equipment_6,Order_6_235,Electrical Test,29,23.36,Pass,Motion Sensor,Terri,February
Equipment_6,Order_6_235,Functional Test,13,16.39,Pass,Motion Sensor,Joseph,February
Equipment_6,Order_6_235,Preparation,6,6.08,Pass,Motion Sensor,Tiffany,February
Equipment_6,Order_6_235,General Soldering,24,27.06,Pass,Motion Sensor,Jason,February
Equipment_6,Order_6_235,Final Acceptance Test,11,14.29,Pass,Motion Sensor,Rachel,February
Equipment_6,Order_6_235,Packaging,18,15.08,Pass,Motion Sensor,Catherine,February
Equipment_6,Order_6_235,Calibration,13,16.87,Pass,Motion Sensor,Rebecca,February
Equipment_6,Order_6_236,Packaging,18,18.74,Pass,Motion Sensor,Larry,March
Equipment_6,Order_6_236,Functional Test,7,5.67,Fail,Motion Sensor,Andrew,March
Equipment_6,Order_6_236,Final Acceptance Test,27,34.05,Pass,Motion Sensor,Brett,March
Equipment_6,Order_6_236,General Soldering,7,6.8,Pass,Motion Sensor,Paula,March
Equipment_6,Order_6_236,Preparation,5,4.12,Pass,Motion Sensor,Anne,March
Equipment_6,Order_6_237,Calibration,5,6.45,Pass,Motion Sensor,Crystal,April
Equipment_6,Order_6_237,Lacquering,12,15.26,Pass,Motion Sensor,Haley,April
Equipment_6,Order_6_237,Final Acceptance Test,23,23.62,Pass,Motion Sensor,Anna,April
